date_time,video_id,video_url,title,thumbnail_url,view_count,post_time_text
2023-03-10 20:47:34.944908,K6vM_j7V2L8,https://www.youtube.com/watch?v=K6vM_j7V2L8,#TyoharTaiyariKa Official Song | Happy Vishwas Diwas ♥️ LIVE Today @8PM,https://i.ytimg.com/vi/K6vM_j7V2L8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9sMQDbFk6t90Ex43LywbkJobJrA,579917,10 days ago
2023-03-10 20:47:34.944908,HV3AY2iZf2I,https://www.youtube.com/watch?v=HV3AY2iZf2I,NEW WORLD of PhysicsWallah 🤯 Launching KHAZANA | 3D Model | POLL in Class | LIVE Video Call & more.,https://i.ytimg.com/vi/HV3AY2iZf2I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC6rBSoSkjVG3wKePl1SOvc9KIWrg,620561,6 days ago
2023-03-10 20:47:40.884185,dLhIlp_ahGQ,https://www.youtube.com/watch?v=dLhIlp_ahGQ,PW Launching NEET PG 🔥🔥 @PWMedEd,https://i.ytimg.com/vi/dLhIlp_ahGQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfPe5s_3kX-hz6GKdL00p5aHoJSg,469900,1 month ago
2023-03-10 20:47:40.884185,f8nV6acWTv4,https://www.youtube.com/watch?v=f8nV6acWTv4,SHUNYA SE ALAKH TAK - Official Teaser | RELEASING on 10 Million 🚀 ft. @Alakh.Pandey,https://i.ytimg.com/vi/f8nV6acWTv4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDxiZYB8fRQ-rv62AZLSBN4BoDksA,1495598,1 month ago
2023-03-10 20:47:40.884185,b4gM-03VDZg,https://www.youtube.com/watch?v=b4gM-03VDZg,The World's Biggest EDUCATIONAL FESTIVAL is Back 🚀 Check Description !!,https://i.ytimg.com/vi/b4gM-03VDZg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgqU_6Z0UmsiHfi6ikqgSXPkC7SQ,306948,2 weeks ago
2023-03-10 20:47:40.884185,K6vM_j7V2L8,https://www.youtube.com/watch?v=K6vM_j7V2L8,#TyoharTaiyariKa Official Song | Happy Vishwas Diwas ♥️ LIVE Today @8PM,https://i.ytimg.com/vi/K6vM_j7V2L8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwn7kIaYOEy4Ge1ZevZXm_DPHDow,579917,10 days ago
2023-03-10 20:47:40.884185,HV3AY2iZf2I,https://www.youtube.com/watch?v=HV3AY2iZf2I,NEW WORLD of PhysicsWallah 🤯 Launching KHAZANA | 3D Model | POLL in Class | LIVE Video Call & more.,https://i.ytimg.com/vi/HV3AY2iZf2I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJLyt7Ul3ev6sxy-FuXac2yWrhtQ,620561,6 days ago
2023-03-10 20:50:53.002541,dLhIlp_ahGQ,https://www.youtube.com/watch?v=dLhIlp_ahGQ,PW Launching NEET PG 🔥🔥 @PWMedEd,https://i.ytimg.com/vi/dLhIlp_ahGQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfPe5s_3kX-hz6GKdL00p5aHoJSg,469900,1 month ago
2023-03-10 20:50:53.002541,f8nV6acWTv4,https://www.youtube.com/watch?v=f8nV6acWTv4,SHUNYA SE ALAKH TAK - Official Teaser | RELEASING on 10 Million 🚀 ft. @Alakh.Pandey,https://i.ytimg.com/vi/f8nV6acWTv4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDxiZYB8fRQ-rv62AZLSBN4BoDksA,1495598,1 month ago
2023-03-10 20:50:53.002541,b4gM-03VDZg,https://www.youtube.com/watch?v=b4gM-03VDZg,The World's Biggest EDUCATIONAL FESTIVAL is Back 🚀 Check Description !!,https://i.ytimg.com/vi/b4gM-03VDZg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgqU_6Z0UmsiHfi6ikqgSXPkC7SQ,306948,2 weeks ago
2023-03-10 20:50:53.002541,K6vM_j7V2L8,https://www.youtube.com/watch?v=K6vM_j7V2L8,#TyoharTaiyariKa Official Song | Happy Vishwas Diwas ♥️ LIVE Today @8PM,https://i.ytimg.com/vi/K6vM_j7V2L8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwn7kIaYOEy4Ge1ZevZXm_DPHDow,579927,10 days ago
2023-03-10 20:50:53.002541,HV3AY2iZf2I,https://www.youtube.com/watch?v=HV3AY2iZf2I,NEW WORLD of PhysicsWallah 🤯 Launching KHAZANA | 3D Model | POLL in Class | LIVE Video Call & more.,https://i.ytimg.com/vi/HV3AY2iZf2I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJLyt7Ul3ev6sxy-FuXac2yWrhtQ,620576,6 days ago
